Contract Address,Contract Risk Level,Associate DApp
0x35d1e6653b36789082263ac5bd1311ec7014020a,0,Uniswap
0x3f11c21a35e7b75d01db968633dab00c87383c43,0,Uniswap
0x92a6e37c5307883ebf3dcf1f3253752fb905c9d4,0,ShibaSwap
0xa7dbdc45afb5f1505e1e9e7a8579b675431f7e72,0,Uniswap
0xeebf952ff518123a239b4fb3a18523e46406d46e,0,Uniswap
0x3a9bfa395c01f652415547bef5773c4e6cb86cd4,0,Uniswap
0x8917868e1f9f94bb3664aced48e32226e5bb6b79,0,Uniswap
0xee808a6d5e65d157c6addd109258d13bf00e7d9e,0,Aave
0xfb83cbd104c1f9e817d04cfc86215bfa123365c1,5,Uniswap
0xb767f389f50be049ae5ca37dfb5e10c46171ab50,0,Zapper
0xc0446dcb57b047e6e185dff59bc2d83d2e8f9d89,5,Uniswap
0xc795440604c4733c9ad79c791b0db91e4b9849f7,0,Uniswap
0xa0f6aeafd4e7d801b738e76874897addc14c166f,0,Uniswap
0xc093b859c4f147858031b894cc0e82325fc91b9d,0,Uniswap
0xf01fb89f9c26fcfbbcbd327321572d62531b789c,0,Uniswap
0x3bD26AB1D319205Af2C40bE93caB572937CBb311,0,Compound
0xcb3e8e13bea1f7b7544b090f21da99975a09795d,0,Uniswap
0x97307c1e691e59bbb0bf642fdce8908894916889,0,Uniswap
0x70b360b8bcd54697736bb104aa750d9a39a4fdd7,0,Uniswap
0x6cd6a11e7b9891909aee7b50dd4ad41fb0661fdf,0,Uniswap
0xe577d43f919e18a719120cedec26f27279f8bcdd,0,Uniswap
0xfb48accacb50221aebd2aa22744a06038a9fbb3e,0,Uniswap
0x9bc2234954cfcab6245d272d25556e444aa110d0,0,Uniswap
0xd2ba102d5abdc0bafacc9b23053cdebdbc9d31d0,0,Uniswap
0xcab79b7f0c9ed3a887a0f2060c22f908e682ff82,0,Uniswap
0x98260849dF966C691206FF2dB3438bf202023C19,0,Uniswap
0x16a14f5d5B96028B2f18FF0850F2B704eD3d6B83,0,Compound
0x4d33954862102bc8064c758b2bd1104a72009d47,0,Uniswap
0xD1913B977737c9505B8EcFEDB8121546096d3393,0,Liquity
0xe8308918d1492c67070e5619d70dc6c44e45492a,0,Uniswap
0xa9ba47a4eb19a03bdd650566abae71eea05afb5e,0,Uniswap
0x8d1f94072fe27ab6b512ff3127c12ee63fbf9fe0,0,Uniswap
0x589fa4c28bdbe34974263a37c7ce583c67020dfd,0,Uniswap
0xe1588f0200bdf9fe6c27a915b70ecbaa2a217807,0,Uniswap
0x481dd51ba481e6484432b3862486a95ed4ef70b7,0,Uniswap
0x52eabe161f25aa7f7e7f44eb17c9e071378b1bf3,0,Uniswap
0x0C3fC52B4321bB8ea3FF4bf86982598786b38bB5,0,Uniswap
0x1f8340Aef6B33d12C89e901DDe312467c2F146E2,0,Uniswap
0x1F98415757620B543A52E61c46B32eB19261F984,0,Uniswap
0xe931ed260D2349611E937F39f245dd055e036166,0,Uniswap
0x86d03cc1e3d4b2a6d338aa279d7c9afdc624b141,0,ShibaSwap
0xd7D011966d7Cbb3B4a9Aff38E33790a4cd35bA8C,0,Uniswap
0xbd9566588891614152718b54106ca1cca212dc98,0,Uniswap
0xc90c576374c2d5b1ba815ad8db07415d49885009,0,Uniswap
0x10e54934b2366f3a233a025763ece4c0a80c0cdf,0,Uniswap
0x373e47345d160837796acab4bc5071a338074936,0,Uniswap
0x5b3d0b7cb8d8e1dab5af99a789deae9b1a2fba48,0,Uniswap
0x25fb9d5879401282021c29d0091ac6e60f2a54a4,0,Uniswap
0x5cf52c7e9a11313274396fb331598674c3ea231b,0,Uniswap
0xd5a3f5e4901eb696c2172362180671e040460aa5,0,Uniswap
0xc497fbfad3518fb85466209d6d45f30e5e7fd0d6,0,Uniswap
0xdcdb56eb888ba983f403d6d610f4d09b04d2701f,0,Foundation
0x740a89583216d7b43c8a21c18d697d3888f8941c,0,Uniswap
0x4261cd2629f458df3e5d36cf6b8a0725ae21a7ce,0,Aave
0xdceb5da6787af21a8d855be6a5ec1977475f964b,0,Uniswap
0x5ff4f0d6b12637481ab004964eafc84f3b5c97cc,5,Zapper
0x633d627e82e9b8f04ee853f1ee178839af344624,0,Uniswap
0x4f9ABeB3bB27cc906B2be1189a29f9c960C7D71c,0,Uniswap
0x991dbf00a4a87bb1225ab17936ce858893ea1dbc,0,Uniswap
0x30FdC387A1d1F8Cc01818B1F5588ab7ba264C68E,0,Compound
0x87dca4fb7062b414ff4c559854ff12fd84515f40,0,Uniswap
0xb35774d57f1ad75b19e2bb92beab2fb60594fe86,0,Uniswap
0x72a5490e39e50e39a29cd4f0183f36da4c6ecd37,0,Uniswap
0xfacd73da2328de5a6c8d26b5697a6f62825217be,0,Uniswap
0x4e2d03aab781539ee69883f36d622e0e5e4822b9,0,Uniswap
0x837c03414Fb86861F28ca7E91E5fd770fDa0F52d,5,Uniswap
0xb2516653966dc5ef1a91781a18bf1cbb6465f858,0,Uniswap
0x115934131916C8b277DD010Ee02de363c09d037c,0,Uniswap
0x32d0CB26C2964749bd5D10Ba93695e52b4B57eA3,1,Aave
0xb1bbd4e43545bf35ec9e15b286f7b4134e8374ff,0,Uniswap
0x4622aFF8E521A444C9301dA0efD05f6b482221b8,5,Zapper
0x62a56506ae54dcc6006cf68f5a21a1c7b69e187d,0,ShibaSwap
0x03f7724180AA6b939894B5Ca4314783B0b36b329,10,Uniswap
0xCF6dAAB95c476106ECa715D48DE4b13287ffDEAa,5,Uniswap
0x36f36d57a75235ff333f4bb981d301639e268c5b,0,Uniswap
0x6f7fb99dadce95e1c35bf297efeaf32e3e95225f,0,Uniswap
0xce591fe0107fd7cc204d557fcee0ed6729f8f202,0,Uniswap
0x29a94A9DC1ceeaA24b469c3b131194447d7D7ed2,0,Zapper
0xE703C7897bC8C93Ef2CAc73dc140824B3f012eEd,5,Aave
0x427172366368d7bb309b7eca16c1dd728058fcbd,0,ShibaSwap
0x754b775e4c75e37d809066c7fa365d5fee125338,0,ShibaSwap
0x9663f2ca0454accad3e094448ea6f77443880454,5,Uniswap
0xdEBb3128C88454Ac3263d03E6f1Dbc0e9095EAD2,0,Uniswap
0x42C8465892D8CE533cc35f2892F63baa6CDddae9,0,Uniswap
0x2683749f6eee33774ac49a01f1a5dbb31affdd97,0,Uniswap
0x61fBbf0db3ab1dFF4a56CB82501224e5CaC73E41,0,Compound
0x361a3148a5a188a9dac9472bcb13fac628a8d33b,0,Aave
0x4b00F452178501F04a95e75D454D451F435ABF12,0,Uniswap
0xE145190762B5da6EaC1252b9Aaca7cAB52d34c2A,0,Compound
0xF302CA85E7c690Ae19d98F8Aa44Af52F7F3086Fc,0,Uniswap
0xd18ffdc92337c02110e697a8830fad1251f9a491,0,Uniswap
0xAF67374f8223bA4EaE83083EF96ED788051FD1f4,0,Uniswap
0xea7d7f3e60a268f46AfdFB0C28012a409Bf70221,0,Uniswap
0x076544ade92e7bea96ccde84afc5413d3791ee30,0,Uniswap
0x11e9EDb0675C8192e240BD682ed33d7F050Fe629,0,Uniswap
0x82F39495677fA621260E034462dE763ee6cb2732,0,Compound
0xA3cbAe983C25318EbA8cBd8345Ea8F28Ce3E3259,0,Uniswap
0x6569F0E85CaFA5141b64A2E1DF6B16fd8768066A,0,Compound
0x623ef0FCe36b046FCD08655ede084EB4447da112,0,Uniswap
0x239bfa66921525770b36414b31b784c7746c4565,0,Uniswap
0x6839fe5b14f6dca57072b731c7cc0ec447bbe127,0,Uniswap
0x5d5557784113165a18f5ca95785c2f229c625a28,0,ShibaSwap
0x0707352a8d8db0723236ab23f6a86a1864a5af22,0,Uniswap
0xa3f9792db14bcd6901b700c7912a44f7ba627342,0,Uniswap
0xa8F76e3Ef9960A0A8256A43D1F7Af685e5014a4E,0,Compound
0x15f4b6d6c7a8b5bf9b82c5eaade831eea824ce98,0,Aave
0xca88dfe8ad58b350677aa0dd4dea2aec7e675004,5,Uniswap
0xE8dfC77e05345eDE95e4eF193288C14c21F98d4D,0,Zapper
0x7089173B4CB73cc4e02CBBaff6EE56616b0D363f,0,Aave
0x398383dD7C0542A51353E8Aa8825fA9801CCEb8c,0,Uniswap
0x60A4F086B18a215E680ce550406EF104C0D7bf49,0,Uniswap
0x33e41D0D1c37f0836A7aF8161280A051912fd2C7,0,Zapper
0x2801a71605b5E25816235C7f3Cb779F4c9dD60Ee,5,Aave
0x05a31F26bA7279782c95f622B3047571d0Cd2162,0,Uniswap
0x1ca9017c054cb24bd6fe9ea54fc3165c65f29983,0,Uniswap
0x92855c93f486ad8beee8cad5ced7cff82e2585cd,0,Uniswap
0x87201Cd1ad8c0e98d0f1C67aEbD3922E46F9dA0C,0,Aave
0x039623b8deb7aec2a83f903bc58752e3260399a4,0,Aave
0x65282e69645deccfa59550a919c46bb8a33b99da,0,Aave
0xe68963e7e8b5b0a722edf518420518f415d710f9,0,Uniswap
0x5eb782afa4351128329b16a61ae65722b4c7e602,0,Uniswap
0x115bcab915935f33924beebda75906d82fd9641b,0,Uniswap
0x1a3ddef30bc8a67f67af01226721f6a803e83006,0,Uniswap
0x70D249f376d768AA903CB2B655FBDe5bF889c22d,0,Compound
0xf86640250D8c82C45C1b55381c959C72f76875C3,0,Compound
0x40d5e98e1b773eda2bdc93e554525572f1c4f20b,0,Uniswap
0x8561f30ff956ddf58d99fcd35a00835be3f9899d,0,Uniswap
0x80b3da78cb4ddbe55afd2755a7f0f2b82316b163,0,Uniswap
0xc0d4c2baee6743efeb2378b7cfbdbbc1a5385564,0,Uniswap
0xf62fedd06c18fd91215050005b3b9fced2c76c2b,0,Uniswap
0x922e505ac3f30d3a83ace69738320f3cfc3f5da5,0,Uniswap
0x2c5d4b25a0f232f315c1186ac4c04d95649796b1,0,Uniswap
0xcb32f1e6f7b42ce0319a8078f0bd36e663743884,0,Uniswap
0x12cec620b8eabb9f779e60e03f94dd363b8b12da,0,Uniswap
0x64747d67c7a40b83b113747c7127ff0b7a9ea29b,0,Aave
0x6681a36324924c4fbc87ff8442fb8c89ff3ea8a2,0,Uniswap
0xc3e84fb7c7ee37ee3947020f3cea6c0e697fe06e,0,Uniswap
0x9bf67528dd968740d2ecfff11a7652dcc8a54190,0,Aave
0x7785ccaffd41354e5ff017afb46d4dc310c231eb,0,Uniswap
0x5b885c298f4a19af438a586d0267dc3e85253321,0,Uniswap
0xda9d00b412a5a2013e3759b96e70fe8a9ed74bb6,0,Uniswap
0xc1e70e07ecbb68bce02440a7624ed121c6a5bb6c,0,Uniswap
0x2309fb18d2fb546e35681c0bd01d75301a30ab58,0,Uniswap
0xb7431d53283c845c477a2fa3e61737170c9bdb66,0,Uniswap
0x3979c1376a67073e840fa34b150d39d2af531851,0,Uniswap
0x53fd7facd2b951c048d67eb6557c106933990677,0,Uniswap
0xcdcd9f70fd938c0a062907943d420bb93b21486b,0,Uniswap
0x5807f9cc512fd0abbdd744ac74c4ba40790acb97,0,Aave
0x0e33309A936b9121f4484e6bbA3D44467792Dbb1,0,Uniswap
0x3c1ab9656d0e7d83079bd3c35d2072bc75f6733f,0,Uniswap
0x02c47b6c8c03bb9295e26455e59cb56b5002643e,0,Uniswap
0x52308fd9e698c4b0fe9799870f0821cb63cab822,0,Uniswap
0x7d3e405a597444bbab5f2c10680692f4fc4345b9,0,Uniswap
0xf19d72361a4116e7528356f5586494d80e4791ce,0,Uniswap
0x23252e4ebf7c5a2d1ebb196d3180727cb4d917a4,0,Uniswap
0xd730aa60aae22b64e60f054f0181a489b523591e,0,Uniswap
0xd774a39b4f6eaa4d050b4402cb0bbc40284e733f,0,Uniswap
0x0e1177e47151be72e5992e0975000e73ab5fd9d4,0,Aave
0xeE99cc7b1914b50F04CB5db8Cf3523A1C55e8A52,5,Compound
0x3fa10a0c0c943ca0262e5364004afa489727eeb7,0,Zapper
0xf7D0649139D8b14729E35c580c4c4236Ad3669c2,0,Zapper
0xb5cfe07ecca6c34c4f874e8ba617019d5b7a7bcb,0,Uniswap
0xD2A1C50601df0E0a37F2f915608098022d12EB92,0,Zapper
0x7245c095f44d6a0ba95dafacb790b93e95662854,0,Uniswap
0xAc909DF57fFdbcB9be0D7b12E93Ad350C23e5ad8,0,Uniswap
0x8d79131DdAF3248d43C337B6584059A86415Fa03,5,Uniswap
0x050F7Dd645dd081024afeb8b693E459A9852cb04,0,Uniswap
0x4c9d61AdB5d8b7B554fa3d1056C65dAAB1158963,5,Aave
0xa7f35a6a74d761d2c2280537669d08d9af07c2b4,0,Aave
0x2d4dcfa805c9a5b4b0d02fbdc2a95d9a9d397893,0,Uniswap
0xb40b641832fa8daa57d090e853e04293a5c1dbdd,0,Uniswap
0x5057aA704CA93DE3c2F5b012bd2bb0BAC4837620,5,Uniswap
0xC6B6A311D8c5edE27dd5457B74D60BdE101E15cA,5,SushiSwap
0x4d9b79eD563593BAC8bd874D00a562Dd27C0f034,0,Uniswap
0xd713fE126f216Aaa3049C777ccd860712908FA16,0,Zapper
0xDAf2A39503463B0F41f899EDD82213b3c96b6Cf8,0,Liquity
0x2c08f9cf290a1a6bb3fffa5dc99e8ed004b1947c,0,Uniswap
0x9dc5fc20c91b1bbc8ef6c36a6173314ba9ba92ea,0,Liquity
0xeF3300e442A5d6340938Cfa4f6c62e38337B594b,0,Uniswap
0x233665403EF3695CAdd2e9D8836ea246464f6D12,0,Uniswap
0x460DC2778951b6e1743aaa95Cf313fDFd61f1ecA,0,Compound
0x34944d9d6c8c9aca3cc81ee45b135256dc95fbca,0,Uniswap
0x2e5784efdcaf7bfdfb1a4837545b40277c9369f0,0,Uniswap
0x0c07115E9cB4761b7e1246d42A2A6c0a8EDaA859,0,Uniswap
0x2CfaD17DC7B854EeC0d542a9036EaF21C15df9e4,0,Compound
0x63D4467e156506F9d6A3D59eDd9de057Cc70a73D,0,Compound
0x376C7fF88e37A0Ab347AC5bEB03755A11Cea3baf,0,Compound
0xD6E793C03b0f56676fbdB041b1CCbF70bFA55EdE,0,Compound
0x8f8ef111b67c04eb1641f5ff19ee54cda062f163,5,Uniswap
0x26B3a55A0b3d3425717B98f2ffd822f688a6eAF2,0,Compound
0xFb92015f58B239296c9F13003b75D3B7CFB1111e,0,Compound
0x659a59f684c037279321cE0E4dd4880e7a92eF78,0,Zapper
0x0e2dc69577a21d5f7e551dd09dd95ee0dd0caee0,0,ShibaSwap
0xEfBC637959Ad2665aEDdc49F21Da2419dcd8Fd0C,0,Uniswap
0x37D7f26405103C9Bc9D8F9352Cf32C5b655CBe02,0,Uniswap
0xa5be495745c3fd635715b7b6706e90a54234b51d,0,Uniswap
0xfe2e2dce440049f04d95e25f8b8433639a411c18,0,Uniswap
0x0Efa101e7524D6f71215ec76fb1601A8045cD8Bb,0,Uniswap
0x2a2E83867e61cAb08e818d961b1E84f47ab36131,0,Uniswap
0x3893020db760007e47b21700cDcfd1576D939dAF,0,Uniswap
0xf25e12ad119aebf0b7d7ac48e716066411c4882d,0,Uniswap
0xed0035e4342846abd4f6f83676081727a5d8e95a,0,Uniswap
0xf38cdebbb92e0b0e89bf11ec932afab93694dbd7,0,Uniswap
0xcbf7db68b36bd57ff17fb139e846a5cd9a6e2a29,0,Uniswap
0x837a99efa5dfd28b14819d645875fcbb81b79d46,0,Uniswap
0x39f52ea8764c1dc78a972fe25c3dc17dda386e9c,0,Uniswap
0x8a61041d8a0c820e1167150661218e3187f4f0b0,0,Uniswap
0x376e16ef84f40c26ca773a59ea4a4bb6c8f56cce,0,Uniswap
0xdc7c9bae020b5077d7041a9b4870a1523c8c956f,0,Uniswap
0x1f39bb3e4f72c1ae21775e5ffa9eb930b0d9bc49,0,Uniswap
0x7D0213A3DD4536f9400389661B15f10BA5bfDD6a,0,Uniswap
0x73922f3932af6607Ff097EDB43E763984eb22B26,0,Zapper
0xea58caa6017326003b4edd40f7675782ea7b48ff,0,Compound
0xfa8323B56Ef5C3B005e654bB187894715Ffa5E2c,5,Uniswap
0x65b2E297c416F5993b5fcDac4111F558542d5501,0,Uniswap
0x0c772967fa8776eF7A78AC64958418570B5193Aa,0,Uniswap
0xd269323A7FD9a79aDf3Cb4f6fBDc49c6A1F9f460,0,Zapper
0x99C5A6850030503aF95815ACBD254BaF9633ae3F,0,Zapper
0xaa55DDd72B5ebB0eE748353207DA8c9BceE106d6,0,Zapper
0xAC053B14aF8493628a868Be1c6876Ec12889a424,0,Compound
0x9e43efD070D8E3F8427862A760a37D6325821288,0,Compound
0x1d22Acb5d544f62be7E94202dac0474bbfD5bddE,0,Uniswap
0xded5b584686e1f4d99c9221ef812b6ef229ff6f2,0,Uniswap
0xb3ce29e0ec5e83925f1dc39e261b60b83a2ed040,0,DODO
0x27c0df6b874f0768b687c95367b826d9948fa086,0,Uniswap
0xe9d66df4c7130e303c98b9d0e47725b5194fb672,0,Uniswap
0x55b12c5f8f6a06911dad00b99e1de96f141795e1,0,Uniswap
0x1922af4365B09a9d818833b730324f7Ef6335c9f,0,Foundation
0xffb2273279063873d6c2f8bd5f6df07114e4ca97,0,Uniswap
0x6d2299c48a8dd07a872fdd0f8233924872ad1071,0,Uniswap
0xA1CcDa3c0b94f3CA7eE44DCc2Bd9e414f7167669,0,Compound
0xe3eCC89D37E90edFfE6380Dc26fDBcCbd6f95435,0,Aave
0x9b2c5F21735f613F47c42140F5f4638084286FFa,0,SushiSwap
0x8a123a3D820505F211bf1C13Dc7d49DC53C21Ca4,0,Uniswap
0xb23608cD4b01Fdb6Fed0B805aF05e1f328C77260,0,Uniswap
0xc0F6692790459f3B1FAC7052d8bFc193B90e1Ae3,0,Rarible
0x406E47D94EeD02622649Ae2D51B1DD4222B530A4,0,OpenSea
0x42eb44df87B9170363dE9B09bd39BF9b5F05f231,0,Uniswap
0x2a17b5371D59216b53D9e37Ecd5Cf08ec65B27Fb,0,Zora
0x0047D1712D60168FfE559f9569Da504c359637a9,0,Foundation
0x90782F7dD4e2939618783137694B33992955b3d2,0,Uniswap
0x3d426de2961c6a115434d382716878352a63d97c,0,Uniswap
0x02c1ed169e7c93879b869b7fc3a45bdc465800a9,0,Uniswap
0xd7e1ebd7f8687dea5de7d94d93fd2b65ef3fc52a,0,Uniswap
0x57d4698aa9d8013454a36c3de85b84e18f0c274d,0,Uniswap
0x2a4ac3e112d43e8b8d1d59a0ef57653c56ebc0b8,0,Uniswap
0x328A7b4d538A2b3942653a9983fdA3C12c571141,0,Compound
0x04c762a5dF2Fa02FE868F25359E0C259fB811CfE,0,Compound
0x9213d5c6d737Fc2744db9d67037fE90D76Cb0F77,5,Uniswap
0x3a902fe0c6558338b20afa09b77511edc5437659,5,Uniswap
0x8690e503ccea97f2cdeb19ff20620d6f4c9773e2,5,Uniswap
0xf2a4f508d0a4a3b241dd752af0c7171a673c84dd,5,Uniswap
0x1a2910008bf511b6914a80f455a5025dd4d68177,0,Uniswap
0xdea8b2f16e284f84875a5ea58451b32c52df1344,0,Uniswap
0x7f10fab1815af9cc91ec5e6e3f341f78dd98dce8,0,Uniswap
0x4e314f68e0e4a1e5e792e1923a3fd96c4d5606dd,0,Uniswap
0x8ce90b6e55f0d56ea1f043c18c0883d1783a862f,0,Uniswap
0x6aacad35ec6e20abcc04e8aeaca6a7ca240f9b00,0,Uniswap
0x0bfbbcf1f9ff26c601eaef1d4d8e9369876c41b9,0,Uniswap
0x8b8ee25d48785e2286f57ade1b9d74c0995ae063,0,Uniswap
0x4048f154ab0a8529a8f0d286b438df250b464b5b,0,Uniswap
0x538bf8cf3daf9a1ef12fac685b7f91a8b5cc2119,0,Uniswap
0x1a6bcfa57242bebc75da82c4799b205840a3b169,0,Uniswap
0xa6ab129fb48368488962c32711d2b7fe26e42b64,0,Uniswap
0x28bb727eff73c7c93f5021442e39a36a64ab3baa,0,Uniswap
0x2dba6481dfa70a041fadf9e153ab7056889a78c5,0,Compound
0x019322A28b4ac17A90DC54A99B9Ca4a3eD50E748,0,Compound
0x9bF8aeC7e4e71dE9ce8500748615De278468b295,0,Uniswap
0x30ba5e7fc26a6583a16ed3c938e7a4b3739e641d,0,Uniswap
0x2bcfCaA40395F4f38Ad1aFa8915BF11d9df8Cf56,0,Aave
0xAE0505c0C30Dc0EA077cDB4Ed1B2BB894D9c6B65,5,Aave
0x66f54006B47d1b381b5B933F2De9bf05a6B4Eb40,5,Aave
0x8C27aBf05DE1d4847c3924566C3cBAFec6eFb42A,5,Compound
0x465661625B3B96b102a49e07E2Eb31cC9F5cE58B,5,Uniswap
0x2FA1e7dF142665320cA916AFDA9DFD9A97C9b986,5,Uniswap
0x0C816D6C4C37294186CBCA0E514Fc56F0c34d059,0,Aave
0x26a6B97b8e3Dc7Ef801AB063EC415A540C91B656,0,Uniswap
0xbe60081a617E78CEafCdF4C0921F519f3Cda8d2E,0,Liquity
0xa25a7f89a9cf558303ddc0e964ffd44f3bd82f92,0,Rarible
0x8a9d8b516d2af4a2e021b24f0b59f3937aa6f3e1,0,Uniswap
0x9ECF5F105907320fF9F8758b3Ac580cE07033AE8,0,OpenSea
0xb04972e86116385d67a76a471f233c3dc0f85dbd,0,Uniswap
0x3d619bc03014917d3b27b3b86452346af36e58de,0,Uniswap
0xa0538ed9b7f44abb0742d6bab66ee694a245c362,0,Uniswap
0xdba9c1742570192e336f40c3d0bef607e764d690,0,Uniswap
0x8b96ccdad9b65e08360f02ed64d1b278ec90f860,0,Uniswap
0xd980254bf429fdd4cf07cf551a00b17678b6a8e6,0,Uniswap
0x33b37626d64049dc15ddc623dafaa8570d95a954,0,Uniswap
0xFbd0B8D8016b9f908fC9652895c26C5a4994fE36,0,Uniswap
0x0d9685D4037580F68D9F77B08971f17E1000bBdc,0,DODO
0xf8ab09b3D2d5EfA603f4646E5a8A12588E852195,0,DODO
0x82466d9035907b0b5f621b51089506e2f59a9e78,0,Uniswap
0xdd4a2c2c78037a57b300bb276e2a66e6f16e3c77,0,Uniswap
0x54066e25a96aad9d9b1544de8482a27ef481766b,0,Uniswap
0xc09d7846a8505575d3371fc2c4838c4600bf7a94,0,DODO
0x359aab3cf3cea5677db514b0774c851e3676973a,0,DODO
0x1d745ee3d281464fcd61a03027fb17d800d55b89,0,Uniswap
0x57fd16b12fd435d5cf1dcfe48891d37956bc1346,0,Uniswap
0xaC70647d088A7D1A03BE4c16127E7D1CB4054666,0,Uniswap
0xd2699030ef77Ff16c99F7A99975FEE399473828a,0,Uniswap
0x18449166D1521e2a4C41337D2d783fD2ba4bad1e,0,Uniswap
0xD7Ce4Ab97bCb296f9d67270855B0254B2a359305,0,Aave
0xFe2A30438f31CcFb5331044AF6957B971fC66309,0,Aave
0x0E87Dc8aAd3494252E641AAd0745C009d08B8Cc8,0,Aave
0x02Cbe7FeAa8B969aCC43ab368B6ed45Cb63F3354,0,Aave
0xbd4DD68E8a91076D9d3a4d6fef49231bD6eB6Ed2,0,Compound
0x6ac048eE380cBf0Cb22c30401e710c28d91EB94d,0,Compound
0x94dA5ff0E19077Ef862fDCe6453E1b881f84c3aD,0,Compound
0x7e91A27730cE568d0765216f32A78B031A5a7acb,0,Aave
0xa933b57758ccaf2c032325ce0079023dd01de06f,0,Uniswap
0xf72ea156694e10c7572a765167e69779d8ea15e3,5,Uniswap
0x600e5d65a825a60804ca70134eb07ff4a75c5a7a,0,Aave
0xfec2fb0c7152f6e76d50a785b43d9db6ab658a98,0,Uniswap
0xEe619922B3a1334c798B0b756DD19077E34822C9,0,Liquity
0xedd73d64cbfdedf9728303f9b33cd7ca5999121d,0,Uniswap
0xaaf3385bf59e0dbbebd7c80a592bd05cc2bd8c74,0,Uniswap
0x36ee3357232E778D6Acd67c280379E2Ad0e696Be,0,Uniswap
0xf0bf9ae30762afbd3fafbe2ee3ac537cbdbf271c,0,Uniswap
0x6ea1c89d1126705507769cec74bbe80bfe1a412d,0,Uniswap
0x70d21607dd669667745c139cdad9cff731d97bd3,0,Uniswap
0x14c1bfbf60853b89b571b5e13bf0ce601be6e245,0,Uniswap
0xa2131b0c43858533ff0df0b34ff458bf0a73e5ab,0,Uniswap
0xc1c6a105fae945d1b49ee0bfa59cf1d25378aa1a,0,Uniswap
0x37349d9cc523D28e6aBFC03fc5F44879bC8BfFD9,0,Compound
0xbFAD1987608a38bfA0FE4c5510c1aF834aE21379,0,Uniswap
0x0d4406736A8E336966F09811aCb9E035BFD85a33,0,Uniswap
0x947ee9ca2fc2385a2172c73b6e0fc3f59adbe170,0,Uniswap
0x96e5b0519983f2f984324b926e6d28C3A4Eb92A1,0,Foundation
0xe00e373ee195fe0fd511f2aa923a70125952df43,0,Uniswap
0x3fa24f77c3136910998b4194e931057c8df97abe,0,Uniswap
0xce161ceab466a004a466dfef26b93fd8ddf5cc21,0,Uniswap
0xc39557222528d55febf8601e2fcefbdf8caf96a3,0,Uniswap
0xe8f35d657a837131c248d04f59fa0ec1d2e684f1,0,Uniswap
0xb87395ac971b4f247a9574dfef2ff7c3475c78f9,0,Uniswap
0xa7c4b8c30db6c02418b32581eb606f6e164aa82a,0,Uniswap
0x729438870c66dd37238734bceaee24fa1bc936ee,0,Uniswap
0x8C5Ce76A447DAbbCdb49FB099622d171c207F601,0,Uniswap
0x4cef1ea3aebf77bdfa5bcd2677003e93cf643740,0,Uniswap
0x4d2cac82a7011daf089c223bef0a0f86a2468c85,0,Uniswap
0x44ef99a15cc70c8d1751753f94e84b8cb1ee52fb,0,Aave
0x6fcad3b4e37e364eda688c65b0452b018bc21e06,0,Uniswap
0x5985B9a914bCd6A46d72690Df78c1640064c499e,5,Uniswap
0xF79ad166c7EC3a8d49c0FB3903b8c26f46FF0EE0,0,Uniswap
0x54CFeE41A9760134aFd99d33443b6dF8088A9317,5,Zapper
0x7f77389B868718B5351433d8031D49921cd72acE,0,Compound
0x7e8248b81CA0840D63d8afbbb42f23B0fE101CBf,0,Aave
0xd96E60a80418a525B2283F8C7F50c3C8dB15c402,0,Aave
0xcA2EF8756B6a72C412e8342790Ae890a8B0E595d,5,Zapper
0x11c07cE1315a3b92C9755F90cDF40B04b88c5731,0,Zora
0x2239021d1097f0fCf8aad4E16a108a508BeA463B,0,Uniswap
0x9ce483DBE7C810A7DE7fCB78e61cD13Cec4A0914,5,Compound
0x0cf9205d8868fF4d5d0a4d7F0a3719A6F0681B18,5,Uniswap
0x9047f7cfc3acd50e44aa8772d1aae37b06c05c5f,0,DODO
0x14edc8dd8fa7ec4ef223d37b4dc27ae6a13f75d1,0,Uniswap
0x5bdf49f5a505458c2e381b8ae711e020fe1401a4,0,Uniswap
0x2b73d60e3afaf0811b881b5775839c798cf75949,0,Uniswap
0xd6ac4ef45ef2096a40c08c12e47ea46974d1881a,0,Uniswap
0x590e311885be8610779fb5f145a5e47f9c220775,5,Uniswap
0xc02d33d6fd2231451697823505c570a4615295bb,0,Uniswap
0xd84fd9aa3d18240bd85b2ddc7142d8fc137eebe4,0,Uniswap
0x48e997a018ff746cc14a26c8d184ce53e1ca28c5,0,Uniswap
0xac696f2c5be7e3c2ecab9392726ceb3a58ab7495,0,Uniswap
0xfbd9240bCAf42fB6f9c886AD7a66dA30fC019281,0,Aave
0x81243681078bEE8e251D02Ee6872b1EAa6DD982A,0,Rarible
0x6d9dd3547baf4c190ab89e0103c363feaf325eca,0,Rarible
0x71dbe051df4176b1c7795294427a0d68ee2b5f8d,0,Rarible
0x027d7bc9f6a37600fe936cb98cea3e32ef82812e,0,Rarible
0x1B1EACaa31abbE544117073f6F8F658a56A3aE25,0,Compound
0xe7a85d0adDB972A4f0A4e57B698B37f171519e88,0,Compound
0x035c749fA63D8Bbd314841abD12b9CDE6Cf19c5F,0,Uniswap
0x9944D724e59CEEE32b1Ca11FCDB4A9BD6f39fe97,0,Uniswap
0x2FE83d7E48BBa1cf12435B07019e28F9B34b649d,0,Aave
0xdeae1b4ca1a415ad60ee960d070d54e8ea721337,0,Uniswap
